Image Path,Caption,coco Generated Caption 0,coco Score 0,coco Generated Caption 1,coco Score 1,coco Generated Caption 2,coco Score 2,coco Generated Caption 3,coco Score 3,coco Generated Caption 4,coco Score 4,coco Generated Caption 5,coco Score 5,coco Generated Caption 6,coco Score 6,coco Generated Caption 7,coco Score 7,coco Generated Caption 8,coco Score 8,coco Generated Caption 9,coco Score 9,conceptual Generated Caption 0,conceptual Score 0,conceptual Generated Caption 1,conceptual Score 1,conceptual Generated Caption 2,conceptual Score 2,conceptual Generated Caption 3,conceptual Score 3,conceptual Generated Caption 4,conceptual Score 4,conceptual Generated Caption 5,conceptual Score 5,conceptual Generated Caption 6,conceptual Score 6,conceptual Generated Caption 7,conceptual Score 7,conceptual Generated Caption 8,conceptual Score 8,conceptual Generated Caption 9,conceptual Score 9
DownloadConceptualCaptions/validation/4110_2505166628,mugs of coffee on a side table,A coffee cup with coffee and other items.,0.2880146,A cup of coffee with a spoon and a stack of blocks of muffins.,0.2960033,A cup of coffee sitting next to a stack of tin foil.,0.25173587,A cup of coffee and a pair of glasses on a table.,0.28853953,A cup of coffee and a stack of cookies.,0.2693738,"A coffee cup with coffee, tea kettle, and a pair of scissors.",0.2582818,Coffee cups and coffee mugs with various items.,0.2921019,A coffee mug with cups and a cake.,0.29117942,A coffee cup with coffee and soap on a table.,0.27519768,A coffee cup with coffee beans and a stack of cookies.,0.28089482,cup of tea and cookies on a table.,0.28122365,a cup of coffee with a ribbon and a jar of biscuits.,0.30157,cup of coffee and a book on a table.,0.26541126,"a cup of tea with a book, coffee and a book.",0.27630138,hot chocolate in a cup and a cupcake.,0.26000398,"cup of coffee, mug of sugar and a book on a wooden table.",0.29351494,coffee cups on a table.,0.3012324,tea and cup of coffee on the table.,0.28839654,"a cup of coffee, milk and a book.",0.28448838,a cup of coffee with hot chocolate and a book.,0.28435573
DownloadConceptualCaptions/validation/6924_1685663671,"if you are either too afraid to explore with a new part or simply can not let go of that middle part hairstyle , no need to worry .",A woman wearing a white shirt and a black tie.,0.2223252,A woman wearing a white shirt and a black tie.,0.2223252,A woman wearing a black and white striped tie.,0.21528175,A woman wearing a black and white striped tie.,0.21528175,A woman wearing a black and white striped tie.,0.21528175,A woman wearing a white shirt and a black tie.,0.2223252,A woman wearing a white shirt and black tie.,0.219672,A woman wearing a black and white striped tie.,0.21528175,A woman wearing a black and white striped tie.,0.21528175,A woman wearing a black and white striped tie.,0.21528175,how to grow out your hair like a pro.,0.2671891,if i ever grow my hair out this length i want it to be this long.,0.2627962,this is a cute hairstyle for a girl.,0.24139248,this is the cutest hair i've ever seen.,0.22295174,if i ever grow my hair out to this length i want it to be long again.,0.23323756,i want my hair to look like this.,0.2525818,actor with a beautiful hairstyle.,0.2504217,natural hair cut - i want this but with curly hair.,0.24514212,short hair with a braid.,0.23367377,"hair cut - i like this, but not for the long length.",0.26764226
DownloadConceptualCaptions/validation/15533_240097756,a small bowl of oatmeal with fruit .,A bowl of oatmeal with apples and bananas.,0.33570772,A bowl of oatmeal with fruit and nuts in it.,0.3038453,A bowl of oatmeal with fruit and a banana.,0.29723328,A bowl of cereal with a banana and apples in it.,0.2945342,A bowl of oatmeal with apples and rice.,0.3549996,A bowl of cereal with a banana and apple in it.,0.28416824,A bowl of oatmeal with fruit and a cup of fruit.,0.3003153,A bowl of cereal and apples sits on a table.,0.2795814,A bowl of oatmeal with fruit and a spoon.,0.3088238,A bowl of cereal and fruit sitting on a table.,0.24761453,a healthy breakfast for a week.,0.26057428,a bowl of oatmeal with a spoon.,0.28861234,this recipe is the perfect breakfast for a weeknight dinner or a weekend get - together.,0.27801862,healthy breakfast in a mug.,0.27222598,how to make granola in the microwave.,0.24041507,start your day off right with a bowl of oatmeal.,0.31302744,foods that are good for your gut.,0.255713,a bowl of granola with fruit and cereal.,0.26447922,what are the benefits of breakfast?.,0.28529897,start your day off right with a healthy breakfast.,0.2712919
DownloadConceptualCaptions/validation/3511_1282762125,♥ animal ♥ looking for a cat tree without carpet your options have greatly expanded in the last few years .,A bunch of cats that are on a chair.,0.26147604,A group of cats sitting on top of a wooden chair.,0.2525836,A picture of a cat sitting on a wooden chair.,0.23572525,A cat climbing a wooden bird house on top of a log.,0.26267934,A collage of cats and trees on a wooden deck.,0.32606643,A group of cats are walking around a wood structure.,0.26403928,A collage of photos showing cats in a wooded area.,0.288257,A bunch of pictures of some cats and some wood.,0.28854552,A cat walks across a wooden chair and a cat book.,0.2773893,A cat climbing up the side of a wooden chair.,0.26135144,learn how to build a cat tree for your home.,0.35494706,cat and mouse table with a tree.,0.31771022,a cat tree for cats.,0.33417487,this is a great idea for cats!.,0.3155442,how to build a cat tree from recycled pallets.,0.32936534,this listing is for a custom made wooden furniture and decor.,0.26966757,i'm not sure what i would do with a cat tree.,0.34540212,free cat tree for a pet store!.,0.36005408,cats are king of the cat tree!.,0.2998619,build a tree house for your cat's cat.,0.3511858
DownloadConceptualCaptions/validation/14123_3692580049,cat on a vintage chair in a sunny room,A cat is sitting on top of a suitcase.,0.28970814,A cat is sitting on top of a suitcase.,0.28970814,A cat is sitting on a pile of luggage.,0.2769491,A cat sitting on top of a wooden chair.,0.297693,A cat is sitting on a suitcase in a living room.,0.31114638,A cat is sitting on a small chair in a room.,0.29813457,A cat sits on a chair in a cluttered room.,0.33899957,A cat sits on a small suitcase on the floor.,0.2940808,A cat sitting on a bed in a room with a cat pillow.,0.2989395,A cat sitting on top of a pile of luggage.,0.27174842,vintage sofa with cat sitting on it and a book on the floor.,0.31294817,a cat sleeping on the floor of a large living room.,0.26112938,cat lying on the floor next to a vintage suitcase.,0.29739368,cats on a chair in a living room.,0.28266338,vintage suitcase on the floor of a living room.,0.2787802,cats sitting on the floor in a bright living room.,0.2799042,cat sitting on a chair in a house.,0.30164903,a cat sitting in a living room.,0.2848525,cat sleeping on a bed in a bedroom.,0.26586258,vintage style house with cat on the floor.,0.30463314
DownloadConceptualCaptions/validation/8243_2250253823,colorful street art in the streets,A wall with three wall paper designs on it.,0.266068,A wall with three different types of art on it.,0.25901544,A wall with many different designs on it.,0.2632145,A close up of a wall with three circular drawings.,0.278888,Three different color muzzles on a wall.,0.24839452,Three colorful birds painted on a wall.,0.25904238,A close up of some very pretty colorful drawing.,0.23093745,A black and white picture of a fish net.,0.1631038,A close up of some colorful things on a wall.,0.26454723,A wall that has some colorful drawings on it.,0.24827535,graffiti on the wall of a building.,0.26323795,graffiti on a wall with dolphins.,0.27246857,graffiti on the wall of a restaurant.,0.2661631,a mural of dolphins and fish.,0.26998913,graffiti on a wall in a park.,0.25881037,graffiti art on a wall.,0.26794016,colorful graffiti on the wall.,0.25267047,colorful graffiti on a wall.,0.2531621,graffiti on a wall in a public park.,0.2617859,graffiti art on the walls.,0.2736398
DownloadConceptualCaptions/validation/2236_2426272990,"coat , black denim , wallet on a chain",A woman in a coat and boots is walking on a sidewalk.,0.31281975,A woman walking on a sidewalk with a coat and a hat on.,0.3041988,A woman in a coat and boots walking down a sidewalk.,0.3167539,A woman in a coat walking in the rain.,0.26991886,A woman walking down a sidewalk holding a purse.,0.27086282,A woman walking down a sidewalk while wearing a coat and a skirt.,0.29735562,A woman in a coat walking with a purse and a purse.,0.2955336,A woman walking down a sidewalk in a park.,0.2826436,A woman in a black coat is walking down the street.,0.30261797,A woman in a coat and boots is walking down the sidewalk.,0.30202323,person in a lovely coat.,0.275653,"pretty as a picture : the model wore a pair of black ankle boots, a leather jacket and a pair of black trousers.",0.27821362,person looked chic in a long - sleeved coat and skinny jeans as she walked around the park.,0.2877441,person in a black coat and purple sweater.,0.31982788,actor looks chic in a black coat and purple scarf as she heads to a salon.,0.313821,a black coat is the perfect fall outfit.,0.31916562,a bit chilly : person wore a dark coat over a dark red dress and matching boots.,0.30630532,outfit inspiration : the mother - of - one wore a black coat over a bright red coat.,0.3023096,i like the mix of brown and brown.,0.22621803,actor in a lovely purple coat.,0.2801736
DownloadConceptualCaptions/validation/8916_2189542918,"image may contain : person , on stage , playing a musical instrument , night , concert and indoor",A man in a band playing the drums.,0.22125223,A man in a suit is playing a marching band.,0.21763872,A man in a suit and tie plays the drums.,0.22869287,A man in a suit and hat playing a keyboard.,0.21016999,A man in a band stands on stage with his arms crossed.,0.25493366,A man in a suit and tie stands on stage with a keyboard.,0.23815645,A man in a red jacket is playing a keyboard.,0.26652825,A man in a suit standing on a stage with a keyboard.,0.22807226,A man in a band is playing a guitar.,0.20016816,A man standing on a stage holding a microphone.,0.24997798,hip hop artist performs at the concert.,0.27320486,rhythm and blues artist performs.,0.24808863,hip hop artist performs onstage during awards.,0.2856961,latin pop artist performs on stage.,0.29138112,hip hop artist performs on stage.,0.26531065,hip hop artist performs during the festival.,0.27195263,hip hop artist performs during the concert.,0.28052908,rhythm and blues artist performs.,0.24808863,hip hop artist performs on stage during the concert.,0.28119382,hip hop artist performs at festival.,0.26567
DownloadConceptualCaptions/validation/109_1584336966,embroidery colorful floral seamless pattern with poppies and lilies of the valley .,A painting of a butterfly on a green and purple background.,0.26328182,A multicolored multicolored piece of art with a design on it.,0.2517149,A painting of a white and purple kite.,0.23536554,A colorful and patterned kite on a bedspread.,0.27497995,"A colorful, three-colored surfboard on a bedspread.",0.21852382,A picture of a vase with a multicolored design.,0.23941574,A painting of a necktie with a polka dot pattern.,0.23517323,A large purple and black cat with a gold bow on it.,0.21048209,A very colorful and complex neck tie in a room.,0.2441465,A very colorful piece of fabric with a star on it.,0.26721597,"vector illustration of an abstract floral motif, decorative paisley bandanna.",0.2963533,"circular seamless pattern of colored floral motif, spots on a dark brown background.",0.30785173,traditional classic golden pattern on brown background with golden elements.,0.28916115,floral on a brown background.,0.2774904,traditional classic golden pattern on brown background with golden elements.,0.28916115,traditional classic golden pattern on brown background with golden elements.,0.28916115,traditional classic vector golden pattern on black background with golden elements.,0.28310627,abstract ethnic ikat pattern background traditional pattern on the fabric.,0.29441786,abstract ethnic ikat pattern background traditional pattern on the fabric.,0.29441786,vector illustration of an abstract mandala in gold and orange colors.,0.28903174
DownloadConceptualCaptions/validation/13506_626057179,abstract illustration of colorful glowing trails of light isolated over a black background,A blurry image of a group of kites.,0.26417756,A blurry picture of a series of kites.,0.26377428,A blurry photo of a series of pictures.,0.26205838,A blurry picture of a long line of kites.,0.25262165,A blurry picture of a blurry plane flying in the sky.,0.25216258,A blurry photo of a blurry plane in the air.,0.23976314,A blurry picture of a scene with blurry objects.,0.24363731,a blurry picture of some kites flying in the sky                           .,0.24346729,A blurry image of blurry kites in the air.,0.2494038,A blurry picture of a blurry picture with kites in the air.,0.23241898,the movement of the lights.,0.25338176,abstract image of a series of lines and curves.,0.31617057,abstract image of the lines.,0.31452373,abstract colorful lines on a black background.,0.3304249,abstract image of a beautiful red and blue wave.,0.30509084,a night sky with streaks of light.,0.25263655,"abstract image, colorful graphics and tapestries it can be used as a pattern for the fabric.",0.29421696,abstract image of colored lines on a black background.,0.3640439,abstract image of a black and orange background.,0.3156926,abstract image of a psychedelic blur on black background.,0.35436445
DownloadConceptualCaptions/validation/8964_1700343845,fiction book : a graduated circle is all that is needed to illustrate the film 's plot,A picture of a clock on a pole.,0.2075176,A white square clock with a green arrow.,0.19103044,A photograph of a clock that is blue.,0.24768528,A picture of a clock and a arrow pointing to the left.,0.2104045,"A white clock that reads ""マールドールドールドールドールドールドールドールドールドールドールドールドールドールドールドールド.",0.20193908,A clock with a thumbs up on a pole.,0.20362316,A green clock with a white arrow on it.,0.21539216,A person holding a cellphone with a clock in the background.,0.23133326,A clock with a person pointing at a digital clock.,0.2037723,A photograph of a clock in a digital image.,0.21849966,the earth is the center of the universe.,0.26796106,a world without humanity is like a world without people.,0.25500494,the world is a little more blue.,0.2685738,the world is going to be different.,0.2640377,a world without technology is like a world without humanity.,0.27414975,the world in the shape of a circle.,0.29043975,a world without humanity is like a circle without people.,0.2757511,the earth's path to the sun.,0.25698635,the world in your hands.,0.27356452,the world is a blank canvas.,0.25375777
DownloadConceptualCaptions/validation/15827_281755180,made some cupcakes in a colour comic book character would like i bet ! ;),A green cupcake with a green and blue star on top.,0.29833832,A green cake with a green and white star on it.,0.26637036,A cake with a green and blue character on top of it.,0.26710272,A cupcake with green icing and a green and white star on top.,0.30211782,A cupcake is topped with a green and black star.,0.30972,A cupcake with a green and black character on it.,0.33604044,A cupcake with a green star on top of it.,0.3063652,A cupcake with a green line and a tie.,0.31613892,A cake with a green cupcake on top of it.,0.29498634,A cupcake with a green line decoration and a green and black star on it.,0.3140815,frozen cake for a special guest.,0.2567234,a cupcake for a fan!.,0.3263768,cupcake for a fan of tv drama.,0.31867,"if i had to pick a flavor, it would be this green cake.",0.2848575,person in the cupcake by person.,0.27410498,my version of the cupcake.,0.27256697,this cake was for a special guest.,0.2666099,person is the type of cupcake i want for my birthday!.,0.2870827,this cake was made for my husband's birthday.,0.2534532,cupcakes for a fan of the series!.,0.32086277
DownloadConceptualCaptions/validation/5719_2294693717,"person , playing with their child , sitting in a stroller : walk in the park",A man and a woman are walking down the street.,0.27096313,A man and a woman walking down a sidewalk.,0.27469406,A man and woman walking down a sidewalk next to a baby.,0.3164315,A man and a woman are walking down the road.,0.27714568,A man and woman walk with a baby on a bicycle.,0.32157367,A woman with a baby and a man walking down a street.,0.30560148,A man and a woman walk down the street.,0.26305157,A woman and a young girl are walking on the sidewalk.,0.2531391,A man and woman walking together on a sidewalk.,0.26820278,A man and woman are walking with a child.,0.312299,happy family walking in the park on a sunny autumn day.,0.25822744,a young couple walking with their baby in a stroller on a walk in the park.,0.32907563,young happy family walking in the park with a stroller.,0.28989804,young family walking with a stroller in the park.,0.2928646,young happy family with baby girl walking in the park.,0.28965467,young family walking along the road.,0.2648485,happy family walking in the park.,0.2730113,happy young family walking in the autumn park.,0.26476175,young couple with baby in stroller walking in the autumn park.,0.31466794,happy family walking in the park.,0.2730113
DownloadConceptualCaptions/validation/14125_3571588359,a large green maple leaf lies on the ground at the start of the season,A green plant with leaves and leaves growing on it.,0.29540196,A green plant growing in the middle of a grassy field.,0.30777735,A green plant is in the middle of a field.,0.27969652,A green plant growing out of a large leaf.,0.326724,A green plant in the middle of a field.,0.28342345,A green plant with a bunch of leaves on it.,0.2759913,A green plant growing in a field of grass.,0.2891542,A green plant is growing in a field of grass.,0.29131472,A green plant growing on a green field.,0.29200006,A green plant is growing in a field.,0.29377422,a large leaf lying on a lawn.,0.37183708,a leaf with a green background.,0.28070477,biological species on the grass.,0.25654244,biological species growing on a lawn.,0.27588204,pumpkin growing on the ground.,0.2930324,a large leaf of green oak in the grass.,0.36198252,a green maple leaf on the grass.,0.33119863,a large leaf of ivy covered in dew on a lawn.,0.30477434,a leaf of a common cabbage on a lawn.,0.3392191,a green maple leaf lying on the grass.,0.35265258
DownloadConceptualCaptions/validation/5609_772258868,colored layout on a pink background .,A large colorful row of colorful caps on a table.,0.264985,A bunch of colorful squares that are on a table.,0.26863873,A bunch of multicolored squares of a bench.,0.2720939,A picture of a colorful multicolored bench pattern.,0.28902268,"a square with lots of colorful squares of the colors of the red, white and blue.",0.28561008,a large group of colorful squares of a floor.,0.28967375,A multi-colored picture of a green bench.,0.25133353,A large sheet of colorful fabric with numbers and letters on it.,0.2759485,A large number of colorful squares on a sheet.,0.30755275,A colorful picture of a square of squares with red and green rows.,0.31662488,seamless pattern of the hearts.,0.315417,seamless vector pattern of colored spots on a white background.,0.28377628,seamless pattern with white circles on a red background.,0.33190176,seamless vector pattern of the hearts on a red background.,0.33849767,seamless pattern of the abstract motif of the heart.,0.30049732,seamless pattern of red and pink abstract motifs on a white background.,0.2842441,seamless vector pattern of red and pink floral motifs on a white background.,0.2773198,seamless pattern with abstract motif like a kaleidoscope.,0.26991004,seamless pattern with abstract motif like a kaleidoscope.,0.26991004,seamless pattern with colored geometric motif like a kaleidoscope.,0.27244842
DownloadConceptualCaptions/validation/14333_4218522429,"example of a transitional enclosed living room design with a standard fireplace , a brick fireplace and no tv",A living room with a fireplace and a black leather couch.,0.30799565,A living room filled with furniture and a fire place.,0.27140945,"A living room with a fireplace, couch and table.",0.27706528,"A living room with a fireplace, fireplace and a painting.",0.29066843,A living room with a fireplace and a flat screen tv.,0.28280604,A living room with a fireplace and large painting.,0.28202116,A living room filled with furniture and a fire place.,0.27140945,"A living room with a fireplace, a couch and a flat screen TV.",0.2804569,"A living room with a fireplace, couch, table, and other furniture.",0.28382677,A living room with a fireplace and a large window.,0.2851041,the living room in the model.,0.26253518,"this is an example of a contemporary living room with white walls, a standard fireplace and a stone fireplace.",0.31081074,a fireplace in the living room.,0.2878785,the living room has a black leather sofa with a fireplace.,0.31295115,black and white in the living room.,0.26794672,the fireplace is a feature of the living room.,0.30280223,a beautiful living room in black and white.,0.2621215,person : a room with a view.,0.20913665,the fireplace in the living room.,0.27726722,a fireplace in a living room.,0.28687024
DownloadConceptualCaptions/validation/1054_3151049195,"everyone waits until the first nice weekend , but boat yards suddenly go from working on boats to 200 at once !",A group of boats sitting on top of a dock.,0.310149,A lot of boats that are parked in the water.,0.29304305,A lot of boats that are in the water.,0.2730168,A group of boats that are sitting in the water.,0.30267435,A bunch of boats parked at a dock.,0.309668,A bunch of boats parked on the dock in the water.,0.29467306,A group of boats that are sitting in the water.,0.30267435,A group of boats parked in the water.,0.30090117,A group of boats parked in a dock.,0.32607895,A bunch of boats parked in a marina.,0.31684867,a general view of boats.,0.31770912,a general view of the marina.,0.31537336,boats and yachts moored in the port.,0.3224331,fishing boats in the harbour.,0.2992091,boats on the dock in a harbor.,0.30971128,boats docked at the marina.,0.3300329,boats moored in the harbor.,0.30825606,boats in the port on a sunny day.,0.31891006,boats docked at the marina.,0.3300329,boats moored in the harbor.,0.30825606
DownloadConceptualCaptions/validation/15821_1526960460,i can spend half day by just looking at this aquarium,A group of people standing in a room with water.,0.2909846,A group of people in a room with some shark images.,0.31804472,A group of people in a room with many sea animals.,0.32965708,A group of people in a room with a large fish.,0.30364928,A large group of people standing in a room.,0.2510989,A group of people standing inside of a shark aquarium.,0.35071796,A group of people standing in a large aquarium.,0.34520763,A group of people standing in a room with a large sea animal.,0.33934957,A group of people standing in front of a shark tank.,0.35382575,A group of people standing in a room with a bunch of sea birds.,0.30448586,the crowd of visitors watching a giant fish in a large aquarium.,0.33323503,visitors watch as a diver watches as a shark swims past them.,0.29423004,people watch a large group of sharks.,0.31017426,the crowd watching a diver and whale.,0.27413458,visitors watch the sharks as they swim.,0.30131078,visitors look at a giant fish.,0.31231648,visitors watch as the giant sharks swim.,0.31388286,tourists watching a large group of fish.,0.30354148,a sea lion watches a diver and a group of people watch a large shark swim in the ocean.,0.31676185,tourists watching sharks in a tank.,0.30163658
DownloadConceptualCaptions/validation/11753_3404822753,snap made my day even better this really put a smile on my face,Two people driving a car with a dog in the back seat.,0.22839895,A man and a woman are in a car together.,0.23128071,A man driving a car with a dog on the back of it.,0.1682071,Two men driving a car with a dog on the back of it.,0.21294193,A man and woman in a car smiling while holding a small dog.,0.20195878,Two men smiling while driving a car together.,0.29040527,A couple of people that are sitting in a car.,0.24656866,Two men sitting in a car smiling at the camera.,0.2735629,Two men are smiling while driving a car.,0.2797737,A couple of men riding on a car with a dog.,0.20858392,"pop artist, the man behind pop artist, says he was inspired to start a career as a photographer when he was a little girl.",0.17526758,people are just like a little brother to me.,0.23070517,people were spotted driving through filming location.,0.23563388,person has been named as the new face of the brand.,0.17345968,it's so hard to take a picture of your best friend when he's driving a car.,0.2672177,person and his friends are the best.,0.2275339,the boys are all smiles as they head back to their car.,0.24049938,fun in the sun : the teen seemed to be having fun as he made his way to the car.,0.21641786,the boys were flying in the car for the first time since their split.,0.30113217,i'm not a big fan of this guy but he is the best in the world.,0.1907162
DownloadConceptualCaptions/validation/13543_1105757566,the statue of fictional character alongside a statue of character,A statue of a man in a black hat.,0.32392007,A statue of a man in a hat standing next to a statue of a clock.,0.32008585,A bronze statue of a man in a hat standing next to a statue of a horse.,0.303012,A statue of a man standing in front of a building.,0.29658777,A statue of a man in a hat standing next to a statue of a clock.,0.32008585,A statue of a man standing next to a statue of a bust.,0.29269043,A statue of a man standing next to a statue of a brick building.,0.2926607,A statue of a man standing next to a statue of a man on a street.,0.2927158,A bronze statue of a man standing in front of a building.,0.30020177,A bronze statue of a man in a hat standing in front of a building.,0.32745883,the bronze statue of politician.,0.28945303,statue of military commander on the square.,0.28451067,the statue of military commander.,0.28900236,statue of military commander on the square.,0.28451067,the statue of military commander.,0.28900236,statue of military commander on the square.,0.28451067,"statue of person, a famous poet.",0.29075503,"the statue of politician, the president.",0.2825064,statue of military commander outside a city.,0.30384278,"statue of military commander, a general.",0.2934394
DownloadConceptualCaptions/validation/12950_384095520,model wears a short black off - the - shoulder dress with lace - up sandals .,A woman is walking with her legs crossed.,0.26548302,A woman in short shorts and a skirt is walking on a street.,0.24580395,A woman in a short skirt and heels is standing on a skateboard.,0.27814987,A woman in a short skirt and a short skirt walking on a street.,0.2440004,A woman in a short skirt standing on a street.,0.24472317,A woman in a short skirt standing on a skateboard.,0.25741494,A woman is dressed in all black and holding a cell phone.,0.24750963,A woman in a short skirt walking on a street.,0.23664969,A woman is standing on a street and wearing a skirt and heels.,0.26353747,A woman wearing a skirt and a dress and a short white dress.,0.24290724,actor at the premiere of romance film.,0.24522525,actor in a little black dress.,0.2879581,actor attends the premiere of thriller film.,0.24986166,actor arrives at the premiere.,0.25909254,actor attends the premiere of thriller film.,0.24986166,actor in a black dress.,0.2823591,actor at the premiere of thriller film.,0.2545023,actor at the premiere of thriller film.,0.2545023,actor attends the premiere of thriller film.,0.24986166,actor in a black dress.,0.2823591
DownloadConceptualCaptions/validation/6916_3589214771,there are colored balls with figures in the form of snowflakes .,A collection of colorful fruits in a circle.,0.33721343,a collage of different colored frisbees on a white background                         .,0.3436528,A group of colored doughnuts on a table.,0.30677116,a collage of different colored donuts with different colored background                          .,0.31791952,A collection of colorful fruits with a background of black and purple.,0.36142254,A group of colorful balls of yarn with different colored dots.,0.33386618,A collection of colorful apples on a white background.,0.332993,A collection of different colored frisbees in a circle.,0.3310911,A collection of colorful vases with a white background.,0.3254841,A collection of colorful disk shaped objects in a circle.,0.3273307,set of colored balls for a party.,0.34799632,set of balls for the holiday.,0.29078487,set of balls on a white background.,0.36211044,set of round glossy buttons with the image of balls.,0.34353226,set of colored balls on a white background.,0.41134143,set of colored balls on a white background.,0.41134143,set of balls for the game.,0.26528406,set of balls isolated on a white background.,0.36796838,christmas balls on a white background.,0.3575372,vector illustration of balls in a circle.,0.3419436
DownloadConceptualCaptions/validation/11245_1330330226,herd of drinking and swimming in a river,A herd of elephants walking along a river.,0.31847686,A herd of elephants drinking water from a river.,0.32791358,A herd of elephants walking through a shallow river.,0.3220169,A herd of elephants walking through a river.,0.31740546,A herd of elephants walking through a shallow river.,0.3220169,A herd of elephants walking through a puddle of water.,0.31882212,A herd of elephants standing in a river next to a hillside.,0.3165069,A herd of elephants walking across a river.,0.3168789,A group of elephants standing next to a body of water.,0.3159864,A group of elephants standing next to each other in water.,0.32056493,elephants drinking at a waterhole.,0.32582435,herd of drinking at a waterhole.,0.33606023,herd of elephants drinking at a watering hole in savanna.,0.32619593,herd of drinking at a watering hole.,0.30755302,herd of drinking at a watering hole.,0.30755302,a herd of elephants at a watering hole.,0.3320044,herd of drinking at a watering hole.,0.30755302,herd of drinking at a watering hole.,0.30755302,a herd of elephants are drinking at a watering hole in savanna.,0.33280158,herd of drinking at a waterhole.,0.33606023
DownloadConceptualCaptions/validation/6640_3461847501,you 're the road of love and at the end of it is my home .,A painting of a heart on a wall with a poem.,0.23330195,A painting of a person with a heart on the street.,0.19338802,A beautiful picture of a person on a path with a heart.,0.24665995,A picture of a love poem written in a language other than English.,0.24705324,A painting of a heart in the middle of a path.,0.23456407,A painting of a beautiful flowered wave in a serene path.,0.24702363,A painting of a wave with words in it.,0.24510622,A painting of a woman with a guitar drawn on it.,0.13522024,A painting of a beautiful flowered heart with a long stream of love in the background.,0.24537994,A painting of a heart with a message on it.,0.21673472,you are the love of my life.,0.25104964,the road to love is through you.,0.3179484,the love of my life flows through you.,0.27045804,the road to love is in the ocean.,0.33142877,love is the wave of the sea.,0.30865788,i love you to the very end.,0.24517778,the journey of love is like the road you take to your heart.,0.30109775,the love of your life flows from your heart.,0.29477024,you are the love of my life.,0.25104964,i love you more than the sea.,0.2794956
DownloadConceptualCaptions/validation/1655_191607984,energetic orange flame bursting out the chimney at an industrial area,A group of flaming objects in the air with smoke coming from them.,0.316337,A large white kite flying in the sky.,0.24936281,A group of flaming arrows in the air.,0.27981716,A large jetliner flying through a cloudy blue sky.,0.21778059,A group of smoke filled balloons flying in the sky.,0.27885702,A group of fire hydrants flying through a blue sky.,0.24598369,A plane with a jet stream flying in the sky.,0.1967961,A plane that is flying in the sky with smoke coming out of it.,0.2646235,A group of jet streamers are flying in the sky.,0.24951085,A group of kites flying in a cloudy sky.,0.23663059,the sparks fly out of the orange colored lanterns.,0.25737885,the big red hot orange flames of a bonfire.,0.25858104,big bonfire in the evening.,0.23424438,close - up of a burning coals and smoke in the sky.,0.29612288,fire in the sky with the sun behind.,0.23238643,large and powerful orange and red flames of a burning fire on a dark cloudy sky.,0.27811855,a fire in a warehouse.,0.24683665,big yellow and red smoke rises in the sky.,0.25312114,the flames of fire in the evening.,0.25914258,the fire is burning on the background of the sky.,0.25676394
DownloadConceptualCaptions/validation/3116_2713915973,poster art for crime fiction film .,a close up of a television monitor with a sign  on it                         .,0.19183147,"A large advertisement for the movie ""Coca Cola"" with a clock on the side.",0.20771897,A poster of a woman with a remote control.,0.31319365,A motion picture of a person's image in a television show.,0.24044107,A poster of a person in a dark room.,0.23176807,A cover of a TV show with a picture of a man on a computer mouse.,0.2625019,A movie poster of a man who is using a remote control.,0.3260344,A picture of a poster of a person that is in a motion picture.,0.2527466,A person is standing in front of a television.,0.18516144,A person is standing in front of a television that has a map of the earth on it.,0.14727679,extra large movie poster image for crime fiction film.,0.27228746,return to the main poster page for film.,0.26311004,extra large movie poster image for thriller film.,0.25905794,the poster for thriller film.,0.24982992,extra large movie poster image for film.,0.28349453,extra large movie poster image for film.,0.28349453,return to the main poster page for person.,0.23405747,extra large movie poster image for film.,0.28349453,extra large movie poster image for psychological thriller film.,0.27265346,extra large movie poster image for thriller film.,0.25905794
DownloadConceptualCaptions/validation/4762_1600860247,"image may contain : person , on stage and playing a musical instrument",A man playing a guitar while standing in front of a keyboard.,0.270695,A man playing a guitar with a red bandanna.,0.27720863,A man holding a guitar and a keyboard.,0.27537173,A man playing a guitar in front of a keyboard.,0.2705801,A man in black shirt holding a guitar.,0.28428861,A man is playing a guitar in front of a keyboard.,0.27158368,A man in a band playing the guitar.,0.27203992,A man playing a guitar on a stage.,0.27228943,A man playing a guitar on a stage.,0.27228943,A man playing a guitar in front of a keyboard.,0.2705801,pop artist performs at a private residence.,0.27235785,folk rock artist performs on stage.,0.27621126,"singer, lead singer and guitarist performs.",0.2591974,person plays his guitar at the event.,0.24455456,pop artist performs at a city.,0.24894029,person performs a live session.,0.28906158,person plays the guitar during a performance.,0.26334274,person performs live during a concert.,0.2643003,actor performs during the event.,0.24123502,pop artist performs on stage.,0.2550925
